ringnr,hatchyear,lastyear,firstisland,lastisland,HelgelandSNPisland
8747135,1998,1999,24,24,1
8747136,1999,1999,35,35, 
8747137,1999,1999,35,35, 
8747138,1999,1999,35,35, 
8747139,1999,1999,35,35, 
8747140,1999,1999,35,35, 
8747141,1999,1999,23,23,1
8747142,1999,1999,23,23,1
8747143,1999,1999,23,23,1
8747144,1998,1999,23,23,1
8747145,1998,1999,23,23,1
8747146,1999,1999,24,24,1
8747147,1999,1999,24,24,1
8747148,1999,1999,24,24,1
8747149,1999,1999,24,24,1
8747150,1999,1999,24,22,1
8747151,1999,1999,24,24,1
8747152,1999,1999,24,24,1
8747153,1999,1999,24,24,1
8747154,1999,1999,24,24,1
8747155,1999,1999,24,24,1
8747156,1999,1999,24,24,1
8747157,1999,1999,24,24,1
8747158,1998,1999,24,24,1
8747159,1999,1999,24,24,1
8747160,1999,1999,24,24,1
8747161,1998,1999,24,24,1
8747162,1999,1999,34,34, 
8747163,1999,1999,34,34, 
8747164,1999,1999,34,34, 
8747165,1999,1999,34,34, 
8747166,1999,1999,34,34, 
8747167,1998,1999,34,34, 
8747168,1999,1999,23,23,1
8747169,1999,1999,23,23,1
8747170,1999,1999,23,23,1
8747171,1999,1999,23,23,1
8747172,1999,1999,23,23,1
8747173,1999,1999,23,23,1
8747174,1999,1999,23,23,1
8747175,1999,1999,23,23,1
8747176,1999,1999,23,23,1
8747177,1999,1999,23,23,1
8747178,1999,1999,23,23,1
8747179,1999,1999,23,23,1
8747180,1999,1999,23,23,1
8747181,1999,1999,23,23,1
8747182,1999,2000,23,23,1
8747183,1999,1999,23,23,1
8747184,1999,1999,23,23,1
8747185,1999,1999,23,23,1
8747186,1999,1999,23,23,1
8747187,1999,1999,23,23,1
8747188,1999,1999,23,23,1
8747189,1999,1999,23,23,1
8747190,1999,1999,23,23,1
8747191,1999,1999,24,24,1
8747192,1999,1999,24,24,1
8747193,1999,1999,24,24,1
8747194,1999,1999,24,24,1
8747195,1999,1999,24,24,1
8747196,1999,1999,24,24,1
8747197,1999,1999,24,24,1
8747198,1999,1999,24,24,1
8747199,1999,1999,26,26,1
8747200,1999,1999,26,26,1
8747201,1999,1999,24,24,1
8747202,1999,1999,24,24,1
8747203,1999,1999,24,24,1
8747204,1999,2001,24,26,1
8747205,1999,1999,24,24,1
8747206,1999,1999,24,24,1
8747207,1999,1999,28,28,1
8747208,1999,1999,28,28,1
8747209,1999,1999,28,28,1
8747210,1999,1999,28,28,1
8747211,1999,1999,28,28,1
8747212,1999,1999,28,28,1
8747213,1999,1999,28,28,1
8747214,1999,1999,28,28,1
8747215,1998,1999,28,28,1
8747216,1998,1999,28,28,1
8747217,1999,1999,28,28,1
8747218,1998,1999,27,27,1
8747219,1999,1999,27,27,1
8747220,1999,2000,27,27,1
8747221,1999,2001,27,27,1
8747222,1999,2003,27,27,1
8747223,1999,2002,27,27,1
8747224,1998,1999,27,27,1
8747225,1999,2000,27,27,1
8747226,1999,1999,27,27,1
8747227,1998,1999,27,27,1
8747228,1998,2000,27,27,1
8747229,1998,2001,27,27,1
8747230,1999,1999,27,27,1
8747231,1999,1999,27,27,1
8747232,1999,1999,27,27,1
8747233,1998,1999,26,26,1
8747234,1998,2000,38,38,1
8747235,1999,1999,36,36, 
8747236,1999,1999,36,36, 
8747237,1999,1999,36,36, 
8747238,1999,1999,36,36, 
8747239,1998,2004,36,26,1
8747240,1998,1999,36,36, 
8747241,1999,1999,36,36, 
8747242,1999,1999,36,36, 
8747243,1999,1999,36,36, 
8747244,1999,1999,36,36, 
8747245,1998,1999,36,36, 
8747246,1998,1999,36,36, 
8747247,1998,1999,36,36, 
8747248,1998,1999,36,36, 
8747249,1998,1999,36,36, 
8747250,1999,1999,28,28,1
8747251,1999,1999,28,28,1
8747252,1999,1999,28,28,1
8747253,1999,1999,28,28,1
8747254,1999,2000,28,28,1
8747255,1999,1999,28,28,1
8747256,1998,1999,28,28,1
8747257,1999,2000,28,28,1
8747258,1998,2000,28,28,1
8747259,1998,2002,28,28,1
8747260,1998,1999,28,28,1
8747261,1999,1999,28,28,1
8747262,1999,1999,28,28,1
8747263,1999,2000,27,27,1
8747264,1999,1999,27,27,1
8747265,1999,1999,27,27,1
8747266,1999,1999,27,27,1
8747267,1999,2000,27,27,1
8747268,1999,1999,27,27,1
8747269,1999,1999,27,27,1
8747270,1999,2001,27,27,1
8747271,1999,1999,24,24,1
8747272,1999,1999,24,24,1
8747273,1998,1999,23,23,1
8747274,1998,1999,23,23,1
8747275,1999,1999,23,23,1
8747276,1999,1999,23,23,1
8747277,1999,1999,24,24,1
8747278,1999,1999,24,24,1
8747279,1999,1999,24,24,1
8747280,1998,1999,24,24,1
8747281,1998,1999,24,24,1
8747282,1999,1999,24,24,1
8747283,1999,2000,24,27,1
8747284,1999,1999,24,24,1
8747285,1999,1999,24,24,1
8747286,1998,1999,24,24,1
8747287,1998,1999,24,24,1
8747288,1998,1999,24,24,1
8747289,1999,1999,24,24,1
8747290,1999,2000,35,35, 
8747291,1999,1999,35,35, 
8747292,1999,1999,35,35, 
8747293,1998,2001,35,35, 
8747294,1998,1999,35,35, 
8747295,1998,2004,35,35, 
8747296,1999,1999,35,34, 
8747297,1999,1999,35,35, 
8747298,1999,1999,35,35, 
8747299,1999,1999,35,34, 
8747300,1998,1999,34,34, 
8747301,1999,1999,24,24,1
8747302,1999,1999,24,24,1
8747303,1999,1999,34,34, 
8747304,1999,1999,34,34, 
8747305,1999,1999,34,34, 
8747306,1999,1999,34,34, 
8747307,1999,1999,34,34, 
8747308,1998,1999,34,34, 
8747309,1998,1999,34,35, 
8747310,1998,1999,34,34, 
8747311,1999,1999,23,23,1
8747312,1999,1999,23,23,1
8747313,1999,1999,23,23,1
8747314,1999,1999,23,23,1
8747315,1999,1999,23,23,1
8747316,1999,1999,23,23,1
8747317,1999,1999,23,23,1
8747318,1999,1999,23,23,1
8747319,1999,1999,35,35, 
8747320,1999,1999,35,35, 
8747321,1999,1999,35,35, 
8747322,1999,1999,35,35, 
8747323,1999,1999,35,35, 
8747324,1999,1999,35,35, 
8747325,1999,1999,35,35, 
8747326,1999,1999,35,35, 
8747327,1999,1999,23,23,1
8747328,1999,1999,23,23,1
8747329,1999,1999,23,23,1
8747330,1999,1999,23,23,1
8747331,1999,1999,23,23,1
8747332,1999,1999,23,23,1
8747333,1999,1999,23,23,1
8747334,1999,1999,23,23,1
8747335,1999,1999,23,23,1
8747336,1999,1999,23,23,1
8747337,1999,1999,23,23,1
8747338,1999,1999,23,23,1
8747339,1999,1999,23,23,1
8747340,1999,1999,23,23,1
8747341,1999,1999,23,23,1
8747342,1999,1999,23,23,1
8747343,1999,1999,23,23,1
8747344,1999,1999,24,24,1
8747345,1999,1999,24,24,1
8747346,1999,1999,24,24,1
8747347,1999,1999,24,24,1
8747348,1999,1999,24,24,1
8747349,1999,1999,24,24,1
8747350,1999,1999,24,24,1
8747351,1999,1999,24,24,1
8747352,1999,1999,24,24,1
8747353,1999,1999,24,24,1
8747354,1999,1999,24,24,1
8747355,1999,1999,24,24,1
8747356,1999,1999,24,24,1
8747357,1999,1999,24,24,1
8747358,1999,1999,24,24,1
8747359,1999,1999,332,332, 
8747360,1998,2000,332,332, 
8747361,1999,2004,332,331, 
8747362,1999,1999,332,332, 
8747363,1998,2000,27,27,1
8747364,1998,2001,27,27,1
8747365,1998,2000,27,27,1
8747366,1998,2000,27,27,1
8747367,1999,1999,27,27,1
8747368,1999,1999,20,20,1
8747369,1999,2001,20,20,1
8747370,1999,1999,20,20,1
8747371,1999,2000,20,20,1
8747372,1999,1999,20,20,1
8747373,1998,1999,27,27,1
8747374,1998,1999,24,24,1
8747375,1998,1999,24,24,1
8747376,1999,1999,24,24,1
8747377,1999,1999,24,24,1
8747378,1999,1999,24,24,1
8747379,1999,1999,24,24,1
8747380,1999,1999,24,24,1
8747381,1999,1999,24,24,1
8747382,1999,1999,24,24,1
8747383,1999,1999,24,24,1
8747384,1999,1999,35,35, 
8747385,1999,1999,35,35, 
8747386,1999,1999,35,35, 
8747387,1999,1999,27,27,1
8747388,1999,1999,27,27,1
8747389,1999,1999,27,27,1
8747390,1999,1999,27,27,1
8747391,1999,1999,27,27,1
8747392,1999,1999,27,27,1
8747393,1999,1999,27,27,1
8747394,1999,1999,27,27,1
8747395,1999,1999,28,28,1
8747396,1999,1999,28,28,1
8747397,1999,1999,28,28,1
8747398,1999,1999,28,28,1
8747399,1999,2000,28,28,1
8747400,1999,1999,28,28,1
8747401,1999,1999,27,27,1
8747402,1999,1999,27,27,1
8747403,1999,1999,27,27,1
8747404,1999,1999,27,27,1
8747405,1999,1999,27,27,1
8747406,1999,2001,20,20,1
8747407,1999,1999,20,20,1
8747408,1999,2002,20,20,1
8747409,1999,1999,20,20,1
8747410,1999,2002,20,20,1
8747411,1999,1999,27,27,1
8747412,1999,2000,26,26,1
8747413,1999,1999,26,26,1
8747414,1999,1999,26,26,1
8747415,1999,1999,28,28,1
8747416,1999,1999,28,28,1
8747417,1999,2001,28,22,1
8747418,1999,1999,28,28,1
8747419,1999,1999,28,28,1
8747420,1999,1999,28,28,1
8747421,1999,1999,27,27,1
8747422,1999,1999,27,27,1
8747423,1999,1999,27,27,1
8747424,1998,1999,27,27,1
8747425,1999,1999,27,27,1
8747426,1999,1999,27,27,1
8747427,1999,1999,27,27,1
8747428,1999,1999,24,24,1
8747429,1999,1999,24,24,1
8747430,1999,1999,24,24,1
8747431,1999,1999,24,24,1
8747432,1999,1999,24,24,1
8747433,1999,1999,24,24,1
8747434,1999,1999,24,24,1
8747435,1999,1999,24,24,1
8747436,1999,1999,24,24,1
8747437,1999,1999,24,24,1
8747438,1999,1999,24,24,1
8747439,1999,1999,24,24,1
8747440,1999,1999,24,24,1
8747441,1999,1999,24,24,1
8747442,1999,1999,34,34, 
8747443,1999,1999,34,34, 
8747444,1999,1999,34,34, 
8747445,1999,1999,34,34, 
8747446,1999,1999,34,34, 
8747447,1999,1999,34,34, 
8747448,1999,1999,34,34, 
8747449,1999,1999,34,34, 
8747450,1999,1999,34,34, 
8747451,1999,1999,34,35, 
8747452,1999,1999,34,34, 
8747453,1999,1999,34,34, 
8747454,1999,1999,34,34, 
8747455,1999,1999,34,34, 
8747456,1999,1999,34,34, 
8747457,1999,1999,34,34, 
8747458,1999,1999,34,34, 
8747459,1999,1999,34,34, 
8747460,1999,1999,34,34, 
8747461,1999,1999,34,34, 
8747462,1999,1999,34,34, 
8747463,1999,1999,34,34, 
8747464,1999,1999,34,34, 
8747465,1999,1999,34,34, 
8747466,1999,1999,34,34, 
8747467,1999,1999,34,34, 
8747468,1999,1999,34,34, 
8747469,1999,2000,34,34, 
8747470,1999,2000,34,34, 
8747471,1999,1999,34,34, 
8747472,1999,1999,34,34, 
8747473,1999,1999,34,34, 
8747474,1999,1999,34,34, 
8747475,1999,1999,34,34, 
8747476,1999,1999,23,23,1
8747477,1999,1999,23,23,1
8747478,1999,1999,35,35, 
8747479,1999,2000,35,35, 
8747480,1999,1999,35,35, 
8747481,1999,1999,35,35, 
8747482,1999,1999,35,35, 
8747483,1999,1999,35,35, 
8747484,1999,1999,35,35, 
8747485,1999,1999,35,35, 
8747486,1999,1999,35,35, 
8747487,1998,1999,35,35, 
8747488,1999,1999,24,24,1
8747489,1998,1999,24,24,1
8747490,1999,1999,24,24,1
8747491,1999,1999,24,24,1
8747492,1998,1999,24,24,1
8747493,1999,1999,24,24,1
8747494,1999,1999,24,24,1
8747495,1999,1999,24,24,1
8747496,1999,1999,24,24,1
8747497,1998,1999,24,24,1
8747498,1998,1999,24,24,1
8747499,1999,1999,24,24,1
8747500,1999,1999,24,24,1
8747501,1999,1999,331,331, 
8747502,1999,1999,331,331, 
8747503,1999,1999,331,331, 
8747504,1999,2000,331,331, 
8747505,1999,1999,331,331, 
8747506,1999,2000,331,331, 
8747507,1999,1999,331,331, 
8747508,1999,1999,331,331, 
8747509,1999,1999,331,331, 
8747510,1999,2000,331,331, 
8747511,1999,1999,331,331, 
8747512,1999,2000,331,332, 
8747513,1999,1999,331,331, 
8747514,1999,1999,331,331, 
8747515,1998,2003,331,331, 
8747516,1999,1999,20,20,1
8747517,1998,2001,27,27,1
8747518,1999,2002,27,27,1
8747519,1998,1999,27,27,1
8747520,1998,2001,27,27,1
8747521,1999,1999,28,28,1
8747522,1999,1999,28,28,1
8747523,1999,1999,28,28,1
8747524,1999,1999,28,28,1
8747525,1999,1999,28,28,1
8747526,1998,1999,28,28,1
8747527,1999,1999,28,28,1
8747528,1998,1999,28,28,1
8747529,1999,2002,28,28,1
8747530,1999,1999,27,27,1
8747531,1999,1999,27,27,1
8747532,1998,2001,27,27,1
8747533,1999,1999,27,27,1
8747534,1999,2003,27,27,1
8747535,1999,1999,27,27,1
8747536,1999,1999,26,26,1
8747537,1999,1999,30,30, 
8747538,1998,2001,30,30, 
8747539,1999,1999,30,30, 
8747540,1999,1999,30,30, 
8747541,1999,1999,30,30, 
8747542,1999,1999,30,30, 
8747543,1999,1999,20,20,1
8747544,1999,2000,38,38,1
8747545,1999,1999,38,38,1
8747546,1999,1999,38,38,1
8747547,1999,2000,38,38,1
8747548,1999,2005,38,38,1
8747549,1999,2000,38,38,1
8747550,1999,2000,38,38,1
8747551,1999,2005,38,38,1
8747552,1999,2003,38,38,1
8747553,1999,2005,38,38,1
8747554,1999,2001,27,27,1
8747555,1999,2001,27,27,1
8747556,1999,1999,27,27,1
8747557,1999,1999,27,27,1
8747558,1999,1999,27,27,1
8747559,1999,1999,27,27,1
8747560,1999,1999,27,27,1
8747561,1999,2002,27,27,1
8747562,1999,1999,27,27,1
8747563,1999,2001,27,27,1
8747564,1998,1999,27,27,1
8747565,1999,2000,27,27,1
8747566,1999,2000,35,35, 
8747567,1999,1999,35,35, 
8747568,1999,1999,35,35, 
8747569,1999,2001,35,35, 
8747570,1999,1999,35,35, 
8747571,1999,1999,35,35, 
8747572,1999,1999,35,35, 
8747573,1998,2001,35,35, 
8747574,1998,1999,35,35, 
8747575,1998,1999,35,35, 
8747576,1999,1999,35,35, 
8747577,1999,1999,34,34, 
8747578,1999,1999,34,34, 
8747579,1999,1999,34,34, 
8747580,1999,1999,34,34, 
8747581,1999,1999,34,34, 
8747582,1999,1999,34,34, 
8747583,1998,1999,23,23,1
8747584,1999,1999,23,23,1
8747585,1999,1999,23,23,1
8747586,1999,1999,23,23,1
8747587,1999,1999,23,23,1
8747588,1998,1999,23,23,1
8747589,1999,1999,23,23,1
8747590,1998,1999,23,23,1
8747591,1998,1999,23,23,1
8747592,1999,1999,23,23,1
8747593,1999,1999,23,23,1
8747594,1999,1999,23,23,1
8747595,1999,1999,23,23,1
8747596,1999,1999,23,23,1
8747597,1999,1999,23,23,1
8747598,1999,1999,35,35, 
8747599,1998,1999,34,34, 
8747600,1999,1999,34,34, 
8747601,1999,1999,28,28,1
8747602,1999,1999,26,26,1
8747603,1998,1999,26,26,1
8747604,1998,2006,26,26,1
8747605,1999,1999,26,26,1
8747606,1998,1999,27,27,1
8747607,1999,1999,27,27,1
8747608,1998,1999,27,27,1
8747609,1999,2002,20,20,1
8747610,1998,1999,332,332, 
8747611,1998,1999,332,332, 
8747612,1999,1999,332,332, 
8747613,1999,2000,332,331, 
8747614,1998,1999,332,332, 
8747615,1999,1999,332,332, 
8747616,1998,1999,332,332, 
8747617,1999,2000,332,332, 
8747618,1999,1999,27,27,1
8747619,1998,2000,27,27,1
8747620,1999,1999,27,27,1
8747621,1999,1999,27,27,1
8747622,1999,1999,27,27,1
8747623,1998,2000,27,27,1
8747624,1999,2000,27,27,1
8747625,1999,1999,27,27,1
8747626,1999,1999,27,27,1
8747627,1999,1999,27,27,1
8747628,1999,1999,26,26,1
8747629,1999,1999,26,26,1
8747630,1999,2000,26,26,1
8747631,1999,1999,26,26,1
8747632,1999,1999,26,26,1
8747633,1999,1999,26,26,1
8747634,1999,1999,26,26,1
8747635,1999,1999,26,26,1
8747636,1999,2001,26,26,1
8747637,1999,1999,26,26,1
8747638,1999,1999,34,34, 
8747639,1999,1999,34,34, 
8747640,1999,1999,34,34, 
8747641,1999,1999,34,34, 
8747642,1999,1999,24,24,1
8747643,1999,1999,24,24,1
8747644,1999,1999,24,24,1
8747645,1999,1999,24,24,1
8747646,1999,1999,24,24,1
8747647,1999,1999,23,23,1
8747648,1999,1999,23,23,1
8747649,1999,1999,23,23,1
8747650,1999,1999,24,24,1
8747651,1999,1999,24,24,1
8747652,1999,1999,24,24,1
8747653,1999,2002,22,22,1
8747654,1998,1999,22,22,1
8747655,1999,2000,22,22,1
8747656,1999,1999,22,22,1
8747657,1999,2002,22,22,1
8747658,1999,1999,22,22,1
8747659,1999,2000,22,22,1
8747660,1999,2002,22,22,1
8747661,1999,1999,22,22,1
8747662,1999,2000,22,22,1
8747663,1999,2001,22,22,1
8747664,1999,1999,22,22,1
8747665,1999,1999,22,22,1
8747666,1999,1999,22,22,1
8747667,1999,1999,22,22,1
8747668,1999,1999,35,35, 
8747669,1999,1999,35,35, 
8747670,1999,2000,35,35, 
8747671,1999,1999,35,35, 
8747672,1999,2000,35,35, 
8747673,1998,1999,34,34, 
8747674,1999,1999,34,34, 
8747675,1999,2000,34,35, 
8747676,1999,1999,23,23,1
8747677,1999,1999,23,23,1
8747678,1999,1999,23,23,1
8747679,1999,1999,23,23,1
8747680,1999,1999,23,23,1
8747681,1999,1999,20,20,1
8747682,1999,1999,20,20,1
8747683,1999,1999,20,20,1
8747684,1999,1999,20,20,1
8747685,1999,1999,23,23,1
8747686,1999,1999,23,23,1
8747687,1999,1999,23,23,1
8747688,1999,1999,23,23,1
8747689,1998,1999,23,23,1
8747690,1999,1999,23,23,1
8747691,1999,2002,20,20,1
8747692,1999,2002,20,20,1
8747693,1999,2002,20,20,1
8747694,1999,2002,20,20,1
8747695,1999,1999,36,36, 
8747696,1999,2000,36,36, 
8747697,1999,1999,36,36, 
8747698,1999,2001,36,26,1
8747699,1999,2001,36,27,1
8747700,1999,1999,36,36, 
8747701,1998,1999,34,34, 
8747702,1999,1999,27,27,1
8747703,1999,2000,27,27,1
8747704,1999,1999,27,27,1
8747705,1999,2000,27,27,1
8747706,1999,1999,332,332, 
8747707,1999,1999,332,332, 
8747708,1999,1999,332,332, 
8747709,1999,1999,26,26,1
8747710,1999,1999,26,26,1
8747711,1999,2000,331,331, 
8747712,1999,1999,331,331, 
8747713,1999,2000,331,331, 
8747714,1999,1999,331,331, 
8747715,1999,1999,331,331, 
8747716,1999,1999,331,331, 
8747717,1999,1999,331,331, 
8747718,1999,1999,331,331, 
8747719,1999,1999,331,331, 
8747720,1999,2006,27,27,1
8747721,1999,2002,27,27,1
8747722,1999,2004,27,27,1
8747723,1999,2001,27,27,1
8747724,1999,1999,27,27,1
8747725,1999,2002,27,27,1
8747726,1999,2002,27,27,1
8747727,1999,2001,27,27,1
8747728,1999,2005,27,27,1
8747729,1999,2004,27,27,1
8747730,1999,2000,23,23,1
8747731,1999,1999,23,23,1
8747732,1999,2000,331,331, 
8747733,2000,2000,331,331, 
8747734,2000,2001,331,332, 
8747735,1999,2000,331,331, 
8747736,1999,2000,331,331, 
8747737,1999,2000,331,35, 
8747738,1999,2000,331,331, 
8747739,1999,2000,331,331, 
8747740,1999,2000,28,28,1
8747741,1999,2001,28,28,1
8747742,1999,2000,35,35, 
8747743,1999,2000,35,35, 
8747744,1999,2001,35,35, 
8747745,2000,2000,27,27,1
8747746,2000,2000,27,27,1
8747747,2000,2000,27,27,1
8747748,2000,2002,27,27,1
8747749,2000,2001,27,27,1
8747750,2000,2000,27,27,1
8747751,2000,2000,27,27,1
8747752,1999,2002,30,30, 
8747753,1999,2000,30,30, 
8747754,1999,2000,30,30, 
8747755,1999,2002,30,30, 
8747756,1999,2000,27,27,1
8747757,1999,2000,27,332,1
8747758,1999,2000,27,27,1
8747759,1999,2003,26,26,1
8747760,2000,2002,27,27,1
8747761,2000,2001,27,27,1
8747762,2000,2000,27,27,1
8747763,2000,2000,27,27,1
8747764,2000,2001,27,27,1
8747765,2000,2000,27,27,1
8747766,2000,2000,27,27,1
8747767,2000,2000,27,27,1
8747768,2000,2000,27,27,1
8747769,2000,2000,27,27,1
8747770,2000,2000,27,27,1
8747771,2000,2000,27,27,1
8747773,2000,2000,26,26,1
8747774,2000,2000,26,26,1
8747775,2000,2000,26,26,1
8747776,2000,2000,27,27,1
8747777,1999,2000,27,27,1
8747778,2000,2000,27,27,1
8747779,2000,2000,26,26,1
8747780,2000,2002,26,26,1
8747781,2000,2001,26,26,1
8747782,2000,2000,26,26,1
8747783,2000,2000,26,26,1
8747784,2000,2000,26,26,1
8747785,2000,2000,27,27,1
8747786,2000,2000,27,27,1
8747787,2000,2000,27,27,1
8747788,2000,2000,27,27,1
8747789,2000,2000,27,27,1
8747790,2000,2000,27,27,1
8747791,2000,2000,28,28,1
8747792,2000,2000,28,28,1
8747793,2000,2000,28,28,1
8747794,2000,2000,28,27,1
8747795,2000,2000,26,26,1
8747796,1999,2000,35,35, 
8747797,2000,2000,26,26,1
8747798,2000,2000,26,26,1
8747799,2000,2001,26,26,1
8747800,2000,2000,26,26,1
8747801,1999,1999,36,36, 
8747802,1999,2001,36,36, 
8747803,1999,1999,36,36, 
8747804,1999,1999,28,28,1
8747805,1999,2001,28,28,1
8747806,1999,1999,28,28,1
8747807,1999,2000,28,28,1
8747808,1999,2000,26,26,1
8747809,1999,2000,26,26,1
8747810,1999,1999,26,26,1
8747811,1999,2000,26,26,1
8747812,1999,1999,38,38,1
8747813,1999,2000,38,38,1
8747814,2000,2000,26,26,1
8747815,2000,2000,26,26,1
8747816,2000,2000,26,26,1
8747817,2000,2002,332,332, 
8747818,2000,2000,332,332, 
8747819,2000,2001,332,332, 
8747820,2000,2001,332,332, 
8747821,2000,2000,332,332, 
8747822,2000,2000,332,332, 
8747823,2000,2000,332,332, 
8747824,2000,2000,332,332, 
8747825,2000,2000,332,332, 
8747826,2000,2000,332,332, 
8747827,2000,2000,332,331, 
8747828,2000,2000,27,27,1
8747829,2000,2001,332,332, 
8747830,2000,2002,60,60, 
8747831,2000,2001,60,60, 
8747832,2000,2001,60,60, 
8747833,2000,2001,60,60, 
8747834,2000,2003,60,81, 
8747835,2000,2001,60,60, 
8747836,2000,2001,60,60, 
8747837,2000,2001,60,60, 
8747838,2000,2002,60,82, 
8747839,2000,2002,60,82, 
8747840,2000,2002,60,60, 
8747841,2000,2001,60,60, 
8747842,2000,2002,60,60, 
8747843,2000,2002,60,60, 
8747844,2001,2002,60,60, 
8747845,2000,2001,60,60, 
8747846,2000,2002,60,60, 
8747847,2001,2002,23,23,1
8747848,2001,2001,23,23,1
8747849,2001,2001,23,23,1
8747850,2001,2002,23,23,1
8747851,2001,2001,23,23,1
8747852,2001,2001,35,35, 
8747853,2001,2001,35,35, 
8747854,2001,2001,35,35, 
8747855,2001,2001,35,35, 
8747856,2001,2001,61,61, 
8747857,2000,2001,61,61, 
8747858,2001,2001,61,61, 
8747859,2001,2001,61,61, 
8747860,2000,2004,61,61, 
8747861,2001,2001,35,35, 
8747862,2000,2001,35,35, 
8747863,2000,2001,35,35, 
8747864,2001,2001,35,35, 
8747865,2000,2001,35,35, 
8747866,2000,2001,34,34, 
8747867,2001,2001,332,332, 
8747868,2000,2001,332,332, 
8747869,2001,2001,332,332, 
8747870,2001,2001,332,28,1
8747871,2001,2005,332,20,1
8747872,2001,2003,332,28,1
8747873,2001,2001,332,332, 
8747874,2001,2001,22,22,1
8747875,2000,2001,22,22,1
8747876,2001,2001,22,22,1
8747877,2001,2001,22,22,1
8747878,2001,2007,22,22,1
8747879,2000,2001,22,22,1
8747880,2001,2002,22,22,1
8747881,2001,2001,22,22,1
8747882,2000,2001,22,22,1
8747883,2001,2001,22,22,1
8747884,2000,2002,22,22,1
8747885,2001,2002,22,22,1
8747886,2001,2001,22,22,1
8747887,2001,2001,36,36, 
8747888,2001,2001,36,36, 
8747890,2001,2001,36,36, 
8747891,2001,2001,332,332, 
8747892,2001,2001,332,332, 
8747893,2001,2001,332,332, 
8747894,2001,2001,332,332, 
8747895,2001,2001,332,332, 
8747896,2001,2001,332,332, 
8747897,2001,2004,332,332, 
8747898,2001,2001,26,26,1
8747899,2001,2001,26,26,1
8747900,2001,2006,26,27,1
8747901,2001,2005,20,20,1
8747902,2001,2001,20,20,1
8747903,2001,2001,20,20,1
8747904,2001,2001,28,28,1
8747905,2001,2003,28,28,1
8747906,2001,2002,28,28,1
8747907,2001,2001,28,28,1
8747908,2001,2001,28,28,1
8747909,2001,2001,28,28,1
8747910,2001,2001,28,28,1
8747911,2001,2001,28,28,1
8747912,2001,2001,27,27,1
8747913,2001,2001,27,27,1
8747914,2001,2001,27,27,1
8747915,2001,2001,27,27,1
8747916,2001,2001,27,27,1
8747917,2001,2001,27,27,1
8747918,2001,2001,27,27,1
8747919,2001,2001,26,26,1
8747920,2001,2001,26,26,1
