ID,ringnr,indnr,sex,island_current,adultSNPisland,hatchisland,hatchyear,year,month,day,age,tarsus,wing,billD,billL,mass,totalbadge,visiblebadge
56,8309175,45,2,26,27,27,2007,2009,6,15,2,19.09,79,8.27,13.45,30,-99,-99
56,8309175,45,2,26,27,27,2007,2009,6,29,2,19.05,80.43,8.37,13.93,31.7,-99,-99
56,8309175,45,2,26,27,27,2007,2009,8,13,2,19.04,78.29,8.61,13.95,30.7,-99,-99
56,8309175,45,2,26,27,27,2007,2010,5,13,3,19.1,80.38,8.15,12.96,32.1,-99,-99
56,8309175,45,2,26,27,27,2007,2010,6,3,3,-99,-99,-99,-99,32.6,-99,-99
56,8309175,45,2,26,27,27,2007,2013,5,20,5,18.99,80.92,8.46,13.45,29.7,-99,-99
57,8309182,46,1,27,27,27,2007,2008,8,6,1,20.08,81.38,8.21,13.63,32.1,22.5137735619776,18.6069879346443
57,8309182,46,1,27,27,27,2007,2009,6,6,2,19.92,80,8.07,13.32,28.8,19.318902660348,18.9187737446168
57,8309182,46,1,27,27,27,2007,2009,7,24,2,20.32,80.03,8.28,14.21,29.8,20.8751047901561,19.8587512195505
62,8309190,47,1,26,26,26,2007,2008,6,10,1,18.96,82.38,8.26,14,33.6,19.8360782414267,15.1993420910249
62,8309190,47,1,26,26,26,2007,2008,6,10,1,18.92,81.86,8.4,14.14,31.1,20.5382569854406,15.7661028792787
62,8309190,47,1,26,26,26,2007,2008,6,10,1,18.85,81.29,8.36,14.06,31.4,20.3732667974481,15.2141381615917
63,8309191,48,1,26,26,26,2007,2008,6,16,1,19.24,81.38,8.5,14.11,30.8,19.2839311344964,14.7027208366343
63,8309191,48,1,26,26,26,2007,2008,6,16,1,19.29,80.03,8.3,14.33,30.8,20.1176539387673,15.5650248955792
63,8309191,48,1,26,26,26,2007,2008,8,13,1,19.35,81.43,8.39,14.2,34,20.5382569854406,18.3757993023433
64,8309195,49,1,26,27,27,2007,2008,7,21,1,18.31,79.38,8.06,14.16,29.3,20.8319466205153,17.4462030253004
64,8309195,49,1,26,27,27,2007,2008,8,13,1,18.17,77.38,8.05,13.7,32.3,19.8360782414267,16.5731710906513
65,8309197,50,1,27,27,27,2007,2008,7,29,1,19.98,82.03,-99,15.71,30.2,-99,-99
68,8309251,51,2,27,27,27,2007,2008,7,29,1,20,77.03,8.5,14.34,39.1,-99,-99
69,8309252,52,2,27,27,27,2007,2008,7,26,1,19.52,79.43,8.66,14.22,30.4,-99,-99
69,8309252,52,2,27,27,27,2007,2009,5,21,2,19.59,78.03,8.42,13.94,33.6,-99,-99
69,8309252,52,2,27,27,27,2007,2009,6,6,2,19.46,79.43,8.28,13.89,30.6,-99,-99
70,8309254,53,1,27,27,27,2007,2008,8,6,1,20.04,83.38,8.49,14.23,33,21.1215529732072,18.6069879346443
72,8309263,54,2,27,27,27,2007,2008,6,28,1,19.27,77.29,8.56,14.95,30.5,-99,-99
72,8309263,54,2,27,27,27,2007,2008,7,20,1,19.53,78.38,8.65,15.04,30.4,-99,-99
72,8309263,54,2,27,27,27,2007,2008,7,26,1,19.79,78.03,8.32,13.13,31.2,-99,-99
75,8309267,55,1,27,27,27,2007,2008,6,8,1,19.89,83.29,7.89,14.07,30,19.6308430791956,15.3613150478727
75,8309267,55,1,27,27,27,2007,2008,6,8,1,20,82.38,8.04,14.21,29.8,20.8319466205153,18.424711666672
75,8309267,55,1,27,27,27,2007,2008,6,8,1,20.11,82.86,8.13,13.98,29.8,20.7670411951245,15.5650248955792
77,8309272,56,2,27,27,27,2007,2009,5,5,2,20.46,81.22,8.41,15.18,-99,-99,-99
77,8309272,56,2,27,27,27,2007,2009,5,5,2,20.16,79.86,8.09,14.9,37.2,-99,-99
77,8309272,56,2,27,27,27,2007,2009,7,7,2,20.4,78.03,8.65,14.96,31.5,-99,-99
77,8309272,56,2,27,27,27,2007,2009,7,24,2,-99,-99,-99,-99,31.2,-99,-99
77,8309272,56,2,27,27,27,2007,2010,6,17,3,20.05,78,7.84,14.27,31.5,-99,-99
77,8309272,56,2,27,27,27,2007,2010,6,17,3,20.23,78,8.24,14.35,31.5,-99,-99
77,8309272,56,2,27,27,27,2007,2010,6,17,3,20.28,79,8.44,14.89,31.5,-99,-99
77,8309272,56,2,27,27,27,2007,2010,7,17,3,20.47,78,8.77,14.44,29.9,-99,-99
77,8309272,56,2,27,27,27,2007,2010,8,1,3,20.48,78,8.37,14.14,30.9,-99,-99
77,8309272,56,2,27,27,27,2007,2010,8,14,3,20.45,79,8.12,13.98,31,-99,-99
77,8309272,56,2,27,27,27,2007,2011,8,7,4,20.33,79,8.2,14.09,31.5,-99,-99
77,8309272,56,2,27,27,27,2007,2011,8,20,4,20.36,77,8.25,14.12,31.7,-99,-99
79,8309274,57,1,27,27,27,2007,2010,5,12,3,20.15,83.38,8.49,13.68,34.1,20.8319466205153,15.7375347497631
79,8309274,57,1,27,27,27,2007,2010,6,22,3,19.84,81,8.47,13.71,35,19.0963347268527,16.3682619724881
79,8309274,57,1,27,27,27,2007,2010,6,22,3,20.01,81.86,8.35,13.78,34.1,20.2403063217927,17.1732349893664
80,8309277,58,1,27,27,27,2007,2010,7,21,3,20.75,82.35,9.01,14.13,32.5,19.5043584872715,14.2993006822012
83,8309283,59,2,27,27,27,2007,2008,8,6,1,19.68,82.43,8.74,13.54,33.1,-99,-99
83,8309283,59,2,27,27,27,2007,2009,7,1,2,19.78,82.43,8.62,14.39,30.4,-99,-99
83,8309283,59,2,27,27,27,2007,2009,7,24,2,19.95,80.03,8.72,14.81,29.6,-99,-99
84,8309285,60,2,27,27,27,2007,2008,7,29,1,19.45,81.38,8.57,14.01,34.2,-99,-99
84,8309285,60,2,27,27,27,2007,2009,7,1,2,19.61,82.43,8.37,14.11,42.4,-99,-99
84,8309285,60,2,27,27,27,2007,2009,7,24,2,19.59,82.03,8.67,14.53,33.8,-99,-99
85,8309287,61,1,27,27,27,2007,2008,7,22,1,20.4,81.43,8.79,14.26,37.1,19.6308430791956,17.6258333136337
85,8309287,61,1,27,27,27,2007,2008,8,6,1,20.35,82.43,8.64,13.61,34.2,20.8319466205153,19.3305457760509
87,8309291,62,2,20,27,27,2007,2010,7,23,3,20,78.43,7.99,14.14,31.3,-99,-99
87,8309291,62,2,20,27,27,2007,2012,7,6,5,19.91,78.86,8.21,13.99,31.5,-99,-99
89,8414501,63,2,20,20,20,1992,1993,5,16,1,19.29,77,8.5,13.2,35.8,-99,-99
89,8414501,63,2,20,20,20,1992,1993,6,16,1,-99,-99,-99,-99,31.7,-99,-99
89,8414501,63,2,20,20,20,1992,1994,6,18,2,18.7,78,8.1,13.1,34.5,-99,-99
89,8414501,63,2,20,20,20,1992,1995,7,27,3,19,77,8.2,13.3,29.6,-99,-99
89,8414501,63,2,20,20,20,1992,1996,6,19,4,19.3,77,8.1,13.7,31.5,-99,-99
89,8414501,63,2,20,20,20,1992,1997,5,27,5,19.5,77,8.4,13.6,34.4,-99,-99
89,8414501,63,2,20,20,20,1992,1997,7,1,5,-99,-99,-99,-99,30.7,-99,-99
89,8414501,63,2,20,20,20,1992,1997,8,5,5,19.5,78.64,8.7,13.33,31.5,-99,-99
90,8414806,64,1,27,27,27,1992,1993,6,15,1,-99,-99,-99,-99,33,-99,-99
90,8414806,64,1,27,27,27,1992,1994,6,28,2,18.3,83.64,8.5,13.13,34.1,20.351167042703,14.7027208366343
90,8414806,64,1,27,27,27,1992,1996,5,26,4,18.17,81.41,7.9,13.3,33.2,21.9674759587896,16.6679332852037
90,8414806,64,1,27,27,27,1992,1996,6,11,4,18.3,82,7.9,12.5,33.7,-99,-99
90,8414806,64,1,27,27,27,1992,1998,6,4,5,18.4,81,8.2,13.2,34,21.365158553121,20.0728672590639
91,8414812,65,2,28,28,28,1992,1995,6,14,3,19.9,76,8.4,14.2,32.3,-99,-99
91,8414812,65,2,28,28,28,1992,1996,6,26,4,20.2,76.61,8.1,14.43,35.4,-99,-99
91,8414812,65,2,28,28,28,1992,1999,7,15,5,20.1,77.86,8.14,14.29,33.7,-99,-99
91,8414812,65,2,28,28,28,1992,1999,7,15,5,20.18,78.83,8.29,13.53,-99,-99,-99
91,8414812,65,2,28,28,28,1992,1999,7,27,5,20.1,77.86,8.14,14.39,31.7,-99,-99
92,8537612,66,2,26,26,26,1994,1995,6,1,1,19.4,78,8,13.8,-99,-99,-99
92,8537612,66,2,26,26,26,1994,1995,6,6,1,19.6,79,8,13.9,30.8,-99,-99
92,8537612,66,2,26,26,26,1994,1996,5,16,2,19.3,79,8.8,13.5,31.7,-99,-99
92,8537612,66,2,26,26,26,1994,1996,5,16,2,19.47,79.41,8.5,13,31.7,-99,-99
92,8537612,66,2,26,26,26,1994,1996,7,4,2,19.6,80,8.2,13.7,28.8,-99,-99
92,8537612,66,2,26,26,26,1994,1996,7,17,2,19.7,77.61,8.2,14.03,29.4,-99,-99
92,8537612,66,2,26,26,26,1994,1998,5,18,4,19.4,80,8.1,13.1,37.6,-99,-99
92,8537612,66,2,26,26,26,1994,2000,6,1,5,19.78,81.83,8.29,14.63,35.3,-99,-99
92,8537612,66,2,26,26,26,1994,2000,7,21,5,19.5,80,8.1,13.9,30.3,-99,-99
93,8537652,67,1,26,26,26,1994,1995,5,31,1,18.3,81,7.6,12.8,30.6,18.1788338459869,15.0356243634909
93,8537652,67,1,26,26,26,1994,1995,6,12,1,18.3,77,7.7,13.1,29.8,18.7155015962704,14.4868906256657
93,8537652,67,1,26,26,26,1994,1998,5,18,4,18.3,82,7.7,13.4,31.8,18.4978377114732,14.7027208366343
94,8537699,68,1,20,20,20,1994,1995,5,27,1,19.7,82,8.3,13.5,33.8,21.4072417653466,14.109216845736
94,8537699,68,1,20,20,20,1994,1995,7,20,1,19.8,80,8.3,13.7,35.7,18.7874958416496,-99
94,8537699,68,1,20,20,20,1994,1996,5,23,2,20,79.61,8.3,13.73,33.8,20.351167042703,14.3621029100895
94,8537699,68,1,20,20,20,1994,1997,5,23,3,19.9,82,8.2,13.5,-99,19.7906543600761,16.9755706826015
94,8537699,68,1,20,20,20,1994,1997,8,5,3,19.8,80.64,9,13.73,33.7,-99,-99
95,8537700,69,1,20,20,20,1994,1995,7,27,1,19,-99,8.5,13.7,32.3,19.2137971260238,15.7375347497631
95,8537700,69,1,20,20,20,1994,1996,5,30,2,18.8,79.61,8.6,13.53,31.6,19.8587512195505,15.0356243634909
95,8537700,69,1,20,20,20,1994,1996,6,12,2,18.9,81,8.5,14.6,32.7,20.8751047901561,17.6768209811606
95,8537700,69,1,20,20,20,1994,1996,6,19,2,-99,-99,-99,-99,32.6,-99,-99
95,8537700,69,1,20,20,20,1994,1996,8,1,2,18.9,82,8.1,13.5,37.3,20.8751047901561,15.3613150478727
95,8537700,69,1,20,20,20,1994,1997,5,23,3,18.9,82,8.2,12.9,31.9,21.6891678033068,15.0056655967005
95,8537700,69,1,20,20,20,1994,1998,6,19,4,-99,-99,-99,-99,32.3,-99,-99
95,8537700,69,1,20,20,20,1994,1999,7,23,5,19,81.86,8.34,13.49,32.4,21.0682225163871,19.7906543600761
95,8537700,69,1,20,20,20,1994,1999,7,23,5,19,83,8.5,13.2,31.6,20.5929599620841,18.6069879346443
95,8537700,69,1,20,20,20,1994,2001,6,1,5,19,82.86,8.56,13.79,31.7,21.4072417653466,17.1732349893664
96,8537728,70,2,27,27,27,1994,1995,5,28,1,19,77,8.2,13.8,31,-99,-99
96,8537728,70,2,27,27,27,1994,1995,6,5,1,19,76,8.1,13.4,33.6,-99,-99
96,8537728,70,2,27,27,27,1994,1996,5,13,2,18.9,79,8.3,13.6,37.3,-99,-99
96,8537728,70,2,27,27,27,1994,1996,5,13,2,18.9,78.61,8,13.73,37.3,-99,-99
96,8537728,70,2,27,27,27,1994,1996,5,26,2,-99,-99,-99,-99,39,-99,-99
96,8537728,70,2,27,27,27,1994,1997,7,20,3,19.1,78,8.3,13.8,31.8,-99,-99
96,8537728,70,2,27,27,27,1994,2000,8,7,5,19.2,79,8.4,14.1,31.3,-99,-99
97,8573156,71,2,26,26,26,1993,1995,6,6,2,20.5,79,8.3,13.8,32.6,-99,-99
97,8573156,71,2,26,26,26,1993,1995,7,21,2,20.5,78,8.3,13.6,33.3,-99,-99
97,8573156,71,2,26,26,26,1993,1996,6,3,3,20.6,77.61,8.6,13.93,31.3,-99,-99
97,8573156,71,2,26,26,26,1993,1998,7,17,5,-99,-99,-99,-99,35,-99,-99
97,8573156,71,2,26,26,26,1993,1999,7,12,5,20.6,78.86,8.24,13.99,34.8,-99,-99
97,8573156,71,2,26,26,26,1993,2000,5,16,5,20.6,80,8.3,13.2,39.5,-99,-99
97,8573156,71,2,26,26,26,1993,2000,6,14,5,20.78,81.83,8.39,13.43,36.5,-99,-99
97,8573156,71,2,26,26,26,1993,2001,5,21,5,20.5,78.26,8.54,13.79,32.4,-99,-99
97,8573156,71,2,26,26,26,1993,2001,5,21,5,20.5,78.86,8.36,13.19,32.1,-99,-99
98,8573187,72,1,26,26,26,1993,1994,5,25,1,20,83,8.5,14,33.8,19.1198849368923,15.1993420910249
98,8573187,72,1,26,26,26,1993,1996,6,17,3,20.25,82.7,8.8,13.7,35.1,21.9469815692272,16.1328856687203
98,8573187,72,1,26,26,26,1993,1999,7,12,5,20.2,83.86,8.44,14.29,33.4,22.4537302023517,17.4203903515392
98,8573187,72,1,26,26,26,1993,2000,6,1,5,20.58,86.83,7.99,13.63,32.3,20.7670411951245,14.5334097857316
99,8573221,73,1,26,26,26,1993,1995,7,21,2,19.7,79,8.3,13.2,33.2,20.5929599620841,16.1607549328613
99,8573221,73,1,26,26,26,1993,1997,5,16,4,19.6,80,8.1,13.2,32.6,21.1215529732072,15.5650248955792
100,8573515,74,1,28,28,28,1993,1996,7,18,3,19.87,80.41,8,13.5,31.3,20.5382569854406,19.7906543600761
100,8573515,74,1,28,28,28,1993,1997,7,18,4,19.9,80,8.2,13.7,30.8,19.7223223784624,16.9755706826015
101,8573567,75,2,20,20,20,1993,1994,6,18,1,20.2,77,7.7,14.2,35.5,-99,-99
101,8573567,75,2,20,20,20,1993,1995,7,20,2,20.5,77,8.2,15.1,33.6,-99,-99
101,8573567,75,2,20,20,20,1993,1996,5,23,3,20.5,77.61,8.4,15.03,32.5,-99,-99
101,8573567,75,2,20,20,20,1993,1997,8,5,4,20.8,78.64,8.9,14.33,31.3,-99,-99
102,8573572,76,1,26,26,26,1993,1996,6,4,3,19.5,83,8.6,14.1,31.6,21.3018778514947,15.5794736753204
102,8573572,76,1,26,26,26,1993,1997,5,16,4,19.7,83,8.3,13.8,32.3,20.2403063217927,15.5794736753204
102,8573572,76,1,26,26,26,1993,2000,8,9,5,19.5,83.86,8.26,14.99,30,21.3018778514947,17.6768209811606
102,8573572,76,1,26,26,26,1993,2002,6,27,5,19.6,84,8.3,14.81,30.2,21.658023917246,17.8289091085237
103,8573603,77,2,27,27,27,1993,1994,5,22,1,20.9,79.64,9,14.53,34,-99,-99
103,8573603,77,2,27,27,27,1993,1994,6,12,1,20.9,-99,-99,-99,36.1,-99,-99
103,8573603,77,2,27,27,27,1993,1995,6,11,2,20.5,79,8.8,14.6,35.7,-99,-99
103,8573603,77,2,27,27,27,1993,1996,5,25,3,20.15,80.7,8.7,14.8,37,-99,-99
103,8573603,77,2,27,27,27,1993,1996,5,25,3,20.8,80,8.7,14.7,37,-99,-99
104,8573606,78,2,27,27,27,1993,1994,5,22,1,18.8,75.64,8.4,13.73,30.2,-99,-99
104,8573606,78,2,27,27,27,1993,1995,5,31,2,18.8,77,8.2,14.1,31.6,-99,-99
104,8573606,78,2,27,27,27,1993,1995,7,11,2,19.1,77,8.3,14.4,29.9,-99,-99
104,8573606,78,2,27,27,27,1993,1996,6,6,3,18.97,78.41,8.2,14.4,37.8,-99,-99
104,8573606,78,2,27,27,27,1993,1997,5,15,4,18.9,78,8.3,14,32.7,-99,-99
105,8573683,79,2,28,28,28,1993,1994,5,26,1,18.4,76,8.2,13.1,32.3,-99,-99
105,8573683,79,2,28,28,28,1993,1996,7,3,3,18.6,79,8.1,13.5,33.8,-99,-99
105,8573683,79,2,28,28,28,1993,1996,7,18,3,-99,-99,-99,-99,32,-99,-99
107,8573856,80,1,26,26,26,1993,1994,6,27,1,18.4,78,7.8,13.3,30.5,20.2403063217927,15.521597855891
107,8573856,80,1,26,26,26,1993,1995,6,6,2,18.6,80,7.8,14,31.2,20.351167042703,15.1993420910249
107,8573856,80,1,26,26,26,1993,1999,5,18,5,18.7,82,8,13.7,30.3,19.9379036009306,14.0772866703779
107,8573856,80,1,26,26,26,1993,1999,7,21,5,18.5,82,8.1,14.1,-99,21.0682225163871,19.5619528677481
108,8573864,81,2,20,20,20,1994,1995,5,27,1,19.5,77,7.9,13.1,32,-99,-99
108,8573864,81,2,20,20,20,1994,1996,6,12,2,19.6,77,8.1,13.3,34.9,-99,-99
108,8573864,81,2,20,20,20,1994,1996,6,19,2,-99,-99,-99,-99,33.5,-99,-99
108,8573864,81,2,20,20,20,1994,1998,5,19,4,19.4,76,8.4,13.7,36.4,-99,-99
108,8573864,81,2,20,20,20,1994,1998,6,7,4,19.4,75,8.3,13.6,33.5,-99,-99
109,8573872,82,1,28,28,28,1993,1994,7,5,1,18.7,76,8.3,13.6,31.1,21.658023917246,20.8319466205153
109,8573872,82,1,28,28,28,1993,1995,7,4,2,19.7,77,8.3,13.7,30.7,19.4234394482543,17.9044687159379
110,8573874,83,1,28,28,28,1994,1995,6,14,1,19,79,8.3,13.6,31.2,19.2839311344964,17.6768209811606
110,8573874,83,1,28,28,28,1994,1996,5,29,2,19,80,8.1,13.5,32.3,20.9933322747962,19.2137971260238
111,8573896,84,1,27,27,27,1994,1996,5,14,2,19.17,83.41,8.2,14.3,33.3,22.7028632555455,16.7889844838811
111,8573896,84,1,27,27,27,1994,1996,5,14,2,19,82,8.3,14.4,33.3,21.5329979334044,16.1328856687203
111,8573896,84,1,27,27,27,1994,1996,7,17,2,19.37,82.41,8.3,14.8,31.5,24.171677641405,23.625621684942
111,8573896,84,1,27,27,27,1994,1996,7,18,2,19.1,-99,-99,-99,31.3,20.8966504492945,18.8353391262276
111,8573896,84,1,27,27,27,1994,1998,6,16,4,19.1,82,8.2,14.4,-99,21.6060176802668,19.7906543600761
111,8573896,84,1,27,27,27,1994,1998,6,16,4,19.1,82,8.3,14.5,-99,-99,-99
112,8573966,85,1,27,27,27,1994,1996,5,26,2,18.87,81.41,7.8,14,32.2,21.4282523785772,14.5488831186452
113,8598501,86,2,28,28,331,1994,1995,7,4,1,20.5,79,8.3,13.8,-99,-99,-99
113,8598501,86,2,28,28,331,1994,1996,6,4,2,19.95,77.7,8.2,14,33.7,-99,-99
115,8598568,87,1,26,26,26,1995,1996,6,21,1,19.8,77.61,8,13.63,30.5,20.4614271252032,16.5459964946207
115,8598568,87,1,26,26,26,1995,1996,7,9,1,-99,-99,-99,-99,29.6,-99,-99
115,8598568,87,1,26,26,26,1995,1998,5,18,3,18.5,81,8.1,13.6,32.1,20.5929599620841,15.3905815354716
120,8598602,88,1,28,28,28,1994,1996,5,18,2,20,80.61,8.2,13.73,35.9,19.5158909609579,15.521597855891
120,8598602,88,1,28,28,28,1994,1996,5,18,2,19.7,80,8.3,13.9,35.9,20.2403063217927,15.7661028792787
121,8598614,89,1,28,28,28,1994,1996,7,3,2,18.1,82,8.2,13,30.6,19.7223223784624,18.8353391262276
121,8598614,89,1,28,28,28,1994,1997,7,14,3,18.1,80,8.2,13.1,30.6,20.4614271252032,19.0609548554106
121,8598614,89,1,28,28,28,1994,1999,7,15,5,-99,80.83,8.39,12.13,31.3,19.9379036009306,19.7223223784624
121,8598614,89,1,28,28,28,1994,1999,7,15,5,-99,80.86,8.14,13.49,-99,20.4614271252032,19.3305457760509
122,8598728,90,1,26,26,26,1995,1996,5,16,1,20.87,81.41,8.5,13.6,32.4,20.4614271252032,16.3545100813201
122,8598728,90,1,26,26,26,1995,1996,5,16,1,19.8,83,8.2,13.9,32.4,19.8360782414267,16.3131848515242
122,8598728,90,1,26,26,26,1995,1996,6,4,1,20.8,82,8.3,13.6,30.6,20.5382569854406,16.5731710906513
124,8598849,91,1,28,28,28,1995,1997,6,20,2,19.6,81,8.6,13.8,33.3,20.4614271252032,18.3757993023433
125,8598887,92,1,26,26,26,1995,1996,5,16,1,20.3,84.61,8,13.73,32.6,20.4614271252032,17.1732349893664
125,8598887,92,1,26,26,26,1995,1996,5,16,1,20.3,84,8.1,13.1,32.6,22.1510722088119,17.2124954611468
125,8598887,92,1,26,26,26,1995,1996,7,17,1,20.5,83.61,8.2,13.73,32.1,19.9379036009306,17.9421291936046
126,8598907,93,2,28,26,26,1995,1996,5,29,1,17.67,75.41,7.8,12.6,29.2,-99,-99
126,8598907,93,2,28,26,26,1995,1997,6,20,2,18,76,8,12.6,-99,-99,-99
126,8598907,93,2,28,26,26,1995,1997,7,19,2,17.8,77,8.3,13.6,36.4,-99,-99
127,8651515,94,2,27,26,26,1996,1997,7,7,1,18.9,78,8.3,14.2,31.7,-99,-99
127,8651515,94,2,27,26,26,1996,1999,5,16,3,19,78.86,8.14,14.29,33,-99,-99
128,8651522,95,2,28,28,28,1996,1998,5,20,2,19.1,76,8.3,14,32.6,-99,-99
129,8651524,96,1,28,28,28,1995,1996,5,29,1,20.15,77.7,8.3,13.3,31.7,21.9469815692272,16.1607549328613
129,8651524,96,1,28,28,28,1995,1998,5,20,3,-99,79,8.5,13.6,33.4,21.6060176802668,15.7661028792787
130,8651525,97,1,28,28,28,1995,1996,5,29,1,20,81,8.5,14.3,33,20.351167042703,16.3682619724881
130,8651525,97,1,28,28,28,1995,1996,5,29,1,19.67,80.41,8.4,13.8,33,-99,-99
130,8651525,97,1,28,28,28,1995,1997,7,14,2,20.1,82,8.6,13.9,34.9,19.7223223784624,18.7874958416496
132,8651534,98,2,26,26,26,1996,1997,5,22,1,18.8,77,8,13.7,31.6,-99,-99
132,8651534,98,2,26,26,26,1996,1998,6,10,2,18.7,77,7.8,13.7,30.2,-99,-99
133,8651539,99,2,26,26,26,1996,1997,6,19,1,20.4,78,8.1,13.8,29.8,-99,-99
133,8651539,99,2,26,26,26,1996,1998,5,18,2,20,79,8,14,32.6,-99,-99
133,8651539,99,2,26,26,26,1996,1998,6,19,2,20.5,78,8,13.7,32.4,-99,-99
134,8651543,100,2,26,26,26,1996,1997,7,3,1,19.9,78,8.5,14.6,32.3,-99,-99
134,8651543,100,2,26,26,26,1996,1998,5,18,2,19.2,80,8.1,14.3,37.6,-99,-99
134,8651543,100,2,26,26,26,1996,1998,6,19,2,19.9,80,8.3,14.2,34.5,-99,-99
134,8651543,100,2,26,26,26,1996,1998,7,17,2,-99,-99,-99,-99,37.3,-99,-99
134,8651543,100,2,26,26,26,1996,1999,6,11,3,19.9,78.86,8.34,14.69,34.3,-99,-99
134,8651543,100,2,26,26,26,1996,2002,7,17,5,19.8,82,8.4,14.6,32.2,-99,-99
135,8651548,101,2,26,26,26,1996,1997,5,16,1,19.3,77,8.5,13.2,32.6,-99,-99
135,8651548,101,2,26,26,26,1996,1997,6,19,1,19.3,78,8.6,13.6,34.5,-99,-99
135,8651548,101,2,26,26,26,1996,1998,5,18,2,19.3,78,8.5,13,36.6,-99,-99
137,8651576,102,1,20,20,20,1995,1996,6,19,1,20.2,80.61,8.4,13.73,33.9,19.4234394482543,14.1887279204304
137,8651576,102,1,20,20,20,1995,1997,7,1,2,20,82,8.7,13.8,34.7,20.7778728458906,15.2141381615917
137,8651576,102,1,20,20,20,1995,1998,6,19,3,-99,-99,-99,-99,34.5,-99,-99
137,8651576,102,1,20,20,20,1995,1999,5,18,4,20.3,83.86,8.34,13.69,33.8,21.6060176802668,17.2255624001076
137,8651576,102,1,20,20,20,1995,2000,7,14,5,20.2,83,8.5,13.3,33.6,20.9933322747962,16.5731710906513
139,8651621,103,2,20,20,20,1996,1997,5,27,1,18.6,76,7.9,13.1,33.6,-99,-99
139,8651621,103,2,20,20,20,1996,1998,6,19,2,18.5,76,7.8,12.9,29.3,-99,-99
139,8651621,103,2,20,20,20,1996,1999,5,18,3,18.7,78.86,8.04,13.39,31.3,-99,-99
141,8651658,104,1,28,28,28,1996,1997,5,20,1,19.5,80,8.1,13.9,34.4,20.2403063217927,15.5794736753204
143,8651695,105,2,27,27,27,1996,1997,5,14,1,19.2,78,8.3,14.3,32.6,-99,-99
143,8651695,105,2,27,27,27,1996,1998,6,28,2,19.1,78,8.5,14.6,30.1,-99,-99
144,8651701,106,1,27,27,27,1995,1996,5,27,1,18.47,80.41,8.1,13.5,30.7,20.351167042703,15.7661028792787
144,8651701,106,1,27,27,27,1995,1997,5,15,2,18.7,83,8.2,13,30,20.7670411951245,19.596428245984
144,8651701,106,1,27,27,27,1995,1998,6,18,3,18.6,82,8.4,13.6,31.2,21.9469815692272,18.8353391262276
145,8651728,107,1,20,20,20,1996,1997,5,27,1,19.7,82,7.9,13.8,32,19.2137971260238,15.5650248955792
146,8651730,108,1,20,20,20,1996,1998,6,19,2,-99,-99,-99,-99,32,-99,-99
146,8651730,108,1,20,20,20,1996,2000,7,14,4,19.2,83,8.1,13.8,32.3,21.3018778514947,17.4203903515392
146,8651730,108,1,20,20,20,1996,2001,5,22,5,19.1,82.86,8.16,13.59,32.3,21.6060176802668,16.1468263135515
146,8651730,108,1,20,20,20,1996,2001,5,22,5,19.2,83.26,8.34,13.69,32,20.3068953806336,15.1548672049609
146,8651730,108,1,20,20,20,1996,2001,6,1,5,19.1,82.86,8.26,13.69,32.9,21.1215529732072,16.3545100813201
146,8651730,108,1,20,20,20,1996,2001,7,20,5,19.1,83,8,15.1,32,19.6308430791956,16.7755774863341
148,8651743,109,1,27,27,27,1996,1998,6,16,2,19.5,80,7.6,13.6,31.1,20.5929599620841,17.3686499187473
149,8651754,110,1,27,27,27,1996,1997,5,14,1,19.9,80,8.4,13.8,30.1,18.0919871766481,14.6720823334658
149,8651754,110,1,27,27,27,1996,1998,6,4,2,20,80,8.1,14,31.3,19.5158909609579,17.4462030253004
149,8651754,110,1,27,27,27,1996,1998,6,28,2,20,80,8.3,14.3,30.7,21.658023917246,19.5619528677481
150,8651761,111,1,28,28,28,1996,1998,5,20,2,20,77,8.1,13.3,31.4,22.4937769171831,21.4282523785772
151,8651804,112,2,26,26,26,1996,1997,6,5,1,19.9,79,7.9,13.3,33.8,-99,-99
151,8651804,112,2,26,26,26,1996,1998,5,18,2,19.9,78,7.7,13,36.3,-99,-99
151,8651804,112,2,26,26,26,1996,1998,6,19,2,19.9,78,7.9,13.6,33.2,-99,-99
151,8651804,112,2,26,26,26,1996,1999,6,25,3,-99,79,8.1,13.7,31.2,-99,-99
153,8651860,113,1,27,27,27,1996,1997,7,5,1,20.2,78,8.2,14.3,31,21.365158553121,18.3757993023433
155,8651869,114,2,27,27,27,1996,1997,5,14,1,18.9,81,8.1,14.8,31.3,-99,-99
155,8651869,114,2,27,27,27,1996,1997,7,20,1,18.8,81,8.2,14.3,29.7,-99,-99
156,8651870,115,2,27,27,27,1996,1997,5,14,1,19.4,78,8.2,14.1,39.5,-99,-99
156,8651870,115,2,27,27,27,1996,1997,5,14,1,19.4,77,8.3,14.3,39.7,-99,-99
156,8651870,115,2,27,27,27,1996,2000,7,11,4,19.6,80,8.4,15.2,31,-99,-99
156,8651870,115,2,27,27,27,1996,2000,7,28,4,19.6,80,8.4,14.7,31.2,-99,-99
157,8651875,116,2,27,27,27,1996,1998,5,19,2,18.4,81,8.1,13.4,33.4,-99,-99
158,8651876,117,1,27,27,27,1996,1997,7,20,1,19,80,8.5,13.6,31.7,19.2137971260238,16.2440758432113
158,8651876,117,1,27,27,27,1996,1998,5,19,2,19.1,81,8.5,13.7,33.3,19.1198849368923,15.9081739995513
