IID FROH FGRM gen_het pruned_gen_het adsex fiflok laflok hatchyear presumedhatchyear firstyear lastyear minadyear maxadyear age1tarsus age1wing age1billD age1billL age1mass age1totba age1visba
8L89734 0.00249032891790459 0.0190971 0.341210996982198 0.339763113367174 1 26 26 NA 2008 2008 2011 2009 2011 20.08 80.44 7.99 13.93 31.16 19.65 17.68
8L89739 0.0502145297371086 0.0688286 0.330584033079934 0.323906240774635 2 38 38 NA 2008 2008 2009 2009 2009 20.43 79.58 8.73 15.21 36.98 NA NA
8L89741 0.0551068855568487 0.0542975 0.325045572557035 0.319837270739962 2 27 27 NA 2008 2008 2011 2009 2011 18.64 79.83 7.77 13.81 32.01 NA NA
8L89742 0.00442916922319477 0.00956361 0.342374528567563 0.338688447129502 1 27 27 NA 2008 2008 2009 2009 2009 18.45 83.28 8.13 13.89 29.91 19.69 16.07
8L89748 0.00835896966697853 0.00723124 0.338619449439757 0.336838279420839 2 26 26 NA 2008 2008 2009 2009 2009 17.42 80.7 8.37 14.97 30.12 NA NA
8L89750 0.0852110082597037 0.117985 0.310231297955739 0.310069047316474 1 38 38 NA 2008 2008 2009 2009 2009 NA NA NA NA NA NA NA
8L89751 0.00373885471257628 0.00871481 0.338320022581234 0.340801637444707 2 27 27 NA 2008 2008 2009 2009 2009 19.59 81.68 8.76 14.02 32.14 NA NA
8L89752 0 0.0148063 0.341118786131955 0.338105522466128 2 27 27 NA 2008 2009 2009 2009 2009 NA NA NA NA NA NA NA
8L89753 0.0183967270318837 0.0459094 0.334311206872738 0.333350217382128 2 27 27 NA 2008 2009 2009 2009 2009 18.72 78.25 8.27 14.05 32.74 NA NA
8L89754 0.066143544448172 0.0868728 0.306943815508996 0.308828990008101 2 27 27 NA 2008 2009 2009 2009 2009 19.93 79.32 7.87 13.57 33.76 NA NA
8L89755 0.00330337863976636 0.0115442 0.337297380857736 0.337730803944227 1 27 27 NA 2008 2009 2009 2009 2009 NA NA NA NA NA NA NA
8L89793 0 0.0180816 0.333355414237767 0.334227350167839 1 27 27 NA 2008 2009 2011 2009 2011 18.44 81.59 7.86 13.89 29.31 20.68 16.05
8L89797 0 0.00591512 0.337494081933885 0.341360195505752 1.85714285714286 27 27 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8L89804 0.0157369540002027 0.0452789 0.335300189325988 0.334556126192223 2 38 38 NA 2008 2009 2009 2009 2009 19.6 79.03 8.14 13.73 32 NA NA
8L89808 0 0.0127245 0.340416135318505 0.337499578315285 1 27 27 NA 2008 2009 2012 2009 2012 19.64 80.47 8.2 14.19 30.81 20.5 16.57
8L89815 0.0104353131983312 0.0193639 0.3362365876275 0.33689979343198 1.66666666666667 20 20 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8L89822 0.101978116010135 0.125789 0.304719394096752 0.29967080273487 2 20 20 NA 2008 2009 2010 2009 2010 19.11 79.56 7.81 14.09 30.24 NA NA
8L89836 0.0128728773438211 0.0391232 0.325714791929661 0.328118654392852 2 27 27 2009 NA 2009 2016 2010 2016 20.33 75.72 8.05 13.63 33.47 NA NA
8L89843 0 0.0183066 0.337946924364733 0.337306981181457 1.75 27 27 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8L89844 0 0.0134637 0.334868326377896 0.337681232976366 1 27 27 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8L89845 0.00328459888443006 0.0114666 0.336047417293171 0.337776014585725 2 27 27 2009 NA 2009 2011 2010 2011 18.58 76.98 7.77 14 32.68 NA NA
8L89847 0.00466692223749307 0.0258308 0.333329637309147 0.33378236410465 2 27 27 2009 NA 2009 2011 2010 2011 18.83 80.06 7.93 14.5 33.3 NA NA
8L89848 0.00260165198446156 0.020812 0.333930863541805 0.335263829823212 2 27 27 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8L89849 0.00730514992705082 0.0150891 0.335847929606053 0.337962336872 1.5 27 27 2009 NA 2009 2012 2010 2012 NA NA NA NA NA NA NA
8L89858 0.0116810515438697 0.0242363 0.331591750981368 0.332542069338379 2 27 27 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8L89859 0.0280465479956656 0.035534 0.325508364939129 0.326240655488449 2 27 27 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8L89862 0.00649703016424415 0.017582 0.333011279254012 0.333293971777765 1 27 27 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8L89863 0 0.00415785 0.341673666062508 0.339538849910928 NA 27 27 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8L89875 0 -0.00267935 0.347530153645964 0.345343789028317 1.5 26 26 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8L89880 0.00650240830139518 0.0171442 0.337265653125086 0.337556492154573 2 26 26 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8L89886 0 0.0156719 0.335275485215507 0.337519848643535 1 27 27 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8L89891 0.0360678427953021 0.0666623 0.327927160486998 0.321011245455314 2 20 20 2009 NA 2009 2012 2010 2012 NA NA NA NA NA NA NA
8L89894 0.0072330369783002 0.012669 0.331949561805683 0.337514756715898 2 26 26 2009 NA 2009 2013 2010 2013 18.71 80.61 8.04 14.25 32.12 NA NA
8L89896 0.0138901323098257 0.0369857 0.32503431784971 0.329840585225591 1 26 26 2009 NA 2009 2012 2010 2012 18.94 83.32 8.1 13.4 30.18 20.8 15.46
8L89906 0 0.00680051 0.341955702508781 0.344395091982778 2 24 24 2009 NA 2009 2013 2010 2013 NA NA NA NA NA NA NA
8L89915 0 -0.00954949 0.356169380243393 0.355934493796505 1 23 61 2009 NA 2009 2012 2010 2012 NA NA NA NA NA NA NA
8L89929 0.00239890058633719 0.0168597 0.34145241568217 0.339743371566659 2 24 24 2009 NA 2009 2013 2010 2013 NA NA NA NA NA NA NA
8L89983 0.00570330675637225 -0.00456698 0.351210031417197 0.346471104213758 2 23 23 NA 2009 2009 2010 2010 2010 NA NA NA NA NA NA NA
8L89987 0.0027267920537805 0.0132744 0.329299183788348 0.336789836195486 1 23 23 NA 2009 2009 2010 2010 2010 NA NA NA NA NA NA NA
8L89988 0.0665957670781269 0.102235 0.312024571734771 0.314604085767348 2 23 23 NA 2008 2009 2009 2009 2009 19.45 76.32 7.87 13.24 28.44 NA NA
8L89989 0 0.00693867 0.342069094943451 0.341956591395855 1 23 23 NA 2009 2009 2011 2010 2011 NA NA NA NA NA NA NA
8L89992 0.0027267920537805 0.0126446 0.333555991056888 0.337937897417734 1 23 23 NA 2009 2009 2012 2010 2012 19.82 82.16 8.12 13.99 31.1 20.93 16.56
8L89994 0.00432304939501969 0.012364 0.342247022331137 0.341785066824065 1 24 24 NA 2008 2009 2009 2009 2009 20 79.1 8.04 13.09 30.53 19.59 14.66
8L89995 0.0188239172755057 0.0269524 0.333500725673386 0.32985449579336 1.85714285714286 24 24 NA 2008 2009 2012 2009 2012 19.91 81.33 8.25 14.03 32.57 NA NA
8L89998 0.0239719532333809 0.0555667 0.323969912800373 0.324150386650387 2 24 24 NA 2008 2009 2011 2009 2011 19.3 78.52 8.49 13.36 31.46 NA NA
8M31035 0 0.00106389 0.347344735483581 0.347400176549738 1 24 24 2009 NA 2009 2011 2010 2011 18.03 79.41 7.62 13.21 30.26 17.47 13.07
8M31041 0 0.00773463 0.344711425341314 0.351933856994746 2 24 24 NA 2008 2009 2009 2009 2009 20.36 74.4 8.06 14.18 31.28 NA NA
8M31084 0.00218925161800491 0.0103752 0.34251809580686 0.341681800903831 2 35 23 NA 2009 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31109 0.00252465280134812 -0.00103687 0.343598145114264 0.34419133623031 1 23 61 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31112 0.00485147323245391 0.00528207 0.341695248510154 0.340393573212719 2 24 24 NA 2008 2009 2009 2009 2009 19.93 77.32 8.03 13.18 30.44 NA NA
8M31126 0 -0.0107727 0.350753677099855 0.353303080548041 1 23 23 NA 2008 2009 2009 2009 2009 18.91 81.32 8.3 13.42 31.33 18.75 15.21
8M31139 0.00230751597946207 -0.00642141 0.343490829290572 0.346893088185223 2 24 23 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31147 0.00955484000096632 0.0238019 0.339767977338862 0.336662729880209 1 23 60 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31164 0.0441640161304762 0.0689784 0.320356400159285 0.321329265303708 1 23 23 2009 NA 2009 2012 2010 2012 19.18 78.25 8.16 13.52 27.13 18.19 15.79
8M31165 0 0.0257402 0.344336758910733 0.341399662731872 1 23 23 NA 2008 2009 2010 2009 2010 19.44 84.5 8.25 14.24 30.71 19.83 17.76
8M31197 0 -0.00623137 0.350393458919985 0.347381548264758 2 23 34 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31206 0 0.0173483 0.338592722272233 0.339694753094232 2 332 28 NA 2009 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31262 0.00790317254342928 0.00743007 0.332385834898398 0.334299017071909 1 27 27 NA 2009 2009 2011 2010 2011 19.06 83.05 8.2 13.57 33.77 20.09 14.88
8M31265 0.00810750896164896 0.0147848 0.332969819091694 0.33500515926045 NA 26 26 NA 2009 2009 2012 2010 2012 NA NA NA NA NA NA NA
8M31278 0.00316096731699495 0.0178924 0.334968476938392 0.334789515488483 2 26 26 NA 2009 2009 2010 2010 2010 18.35 79.41 8.52 14.44 35.22 NA NA
8M31281 0.198076135401817 0.262467 0.276473544403762 0.270003712203024 1 38 38 NA 2009 2009 2010 2010 2010 20.27 82.28 8.65 13.22 32.83 19.82 14.5
8M31282 0 -0.000946016 0.345644618678233 0.345818141641808 2 38 38 NA 2009 2009 2010 2010 2010 19.35 76.03 8.21 14.93 35.6 NA NA
8M31283 0.0751562966453651 0.0743224 0.336484025823539 0.328899565895393 2 38 38 NA 2009 2009 2016 2010 2016 NA NA NA NA NA NA NA
8M31285 0.0948748211250166 0.138136 0.307387279916937 0.303275783504633 2 38 38 NA 2009 2009 2012 2010 2012 20.14 79.81 8.48 13.89 35.04 NA NA
8M31286 0.0191122816211236 0.034764 0.325560582707701 0.329768556814153 1 27 27 NA 2009 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31288 0.0211201194908391 0.0182016 0.337102122015915 0.335506151157194 1 27 27 NA 2009 2009 2010 2010 2010 19.91 81.85 8.49 13.89 33.3 18.65 12.83
8M31290 0.0113078612952194 0.0478782 0.322134562049038 0.325678549726555 2 27 27 NA 2009 2009 2011 2010 2011 19.91 78.72 8.07 13.53 30.53 NA NA
8M31291 0.00554198450418768 0.0111446 0.337263264900223 0.336504934696531 2 27 27 NA 2009 2009 2011 2010 2011 20.01 80.98 7.69 14.36 34.18 NA NA
8M31293 0.00229432205356515 0.00730796 0.335368043087971 0.339514352512217 1 27 27 NA 2009 2009 2011 2010 2011 18.83 81.82 8.29 13.91 29.63 20.09 14.98
8M31294 0 0.0110153 0.338045441739448 0.339412300837159 2 27 27 NA 2009 2009 2011 2010 2011 19.41 80.97 8.08 14.29 33.49 NA NA
8M31295 0.0198016013949926 0.0320389 0.321545212175072 0.328848749267895 1 27 27 NA 2009 2009 2009 NA NA NA NA NA NA NA NA NA
8M31297 0.0074775454575565 0.0210379 0.339769960077085 0.33722244718904 2 332 28 NA 2009 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31304 0.00787912396267267 0.0122173 0.335907293193572 0.335553226733376 2 26 26 2009 NA 2009 2012 2010 2012 16.15 78.76 8.24 13.08 29.55 NA NA
8M31305 0.0139039055878954 0.00702394 0.340562781321625 0.33773236239674 2 26 26 2009 NA 2009 2013 2010 2013 18.41 78.44 8.62 13.2 33.32 NA NA
8M31314 0.00328311224489238 0.0049575 0.340184356829683 0.337668825945214 2 26 26 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31317 0.045004404716189 0.100238 0.310706127441398 0.310773775474485 2 26 26 NA 2008 2009 2010 2009 2010 16.8 75.97 7.53 13.34 29.64 NA NA
8M31320 0.00258964955642939 0.012989 0.33811661693762 0.336325890307014 1 27 27 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31325 0.0170152453791472 0.0322182 0.330969188236014 0.328205041074478 1.77777777777778 26 26 NA 2008 2009 2011 2009 2011 18.65 81.28 8.31 13.54 32.32 NA NA
8M31326 0.00241275038261839 0.00995263 0.340815751217436 0.339546786712726 2 27 28 NA 2009 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31327 0.0431457773588952 0.0551369 0.324483074916839 0.319561601269938 2 27 27 NA 2009 2009 2010 2010 2010 18.16 80.38 8.7 13.89 32.3 NA NA
8M31328 0.00256585239265342 0.0189181 0.337779913609297 0.334413474764352 1.07142857142857 27 27 NA 2009 2009 2011 2010 2011 20.43 82.26 8.02 14.08 33.96 20.39 16.63
8M31329 0.013563399546728 0.0264208 0.337546332867473 0.333324893446428 2 27 27 NA 2009 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31331 0.00781334016313027 0.0192892 0.335524899392213 0.335006030142278 2 27 27 NA 2009 2009 2011 2010 2011 20.21 77.73 7.78 13.91 33.98 NA NA
8M31334 0.0076695077878596 0.0194541 0.338897545558024 0.336262938385425 2 27 27 NA 2009 2009 2010 2010 2010 19.27 82.92 7.68 13.95 32.34 NA NA
8M31337 0 -0.144537 0.388021865311546 0.394742235886468 1.83333333333333 27 27 2009 NA 2009 2012 2010 2012 NA NA NA NA NA NA NA
8M31338 0 -0.0173463 0.348510805773883 0.355511964090058 2 27 27 2009 NA 2009 2011 2010 2011 19.48 76.73 7.87 14.04 29.84 NA NA
8M31342 0.0344315554982762 0.0986497 0.305964519099553 0.312236608922015 1 22 22 2009 NA 2009 2011 2010 2011 19.24 83.38 8.51 12.97 31.6 22.78 17.23
8M31344 0.00337138146744221 0.00891067 0.342803981868475 0.339538296741762 1 27 27 NA 2009 2009 2011 2010 2011 19.48 81.75 8.26 14.41 32.03 20.05 15.06
8M31350 0 0.0032344 0.357486569893702 0.354675329211639 1 26 26 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31352 0.00307613048278947 0.0198019 0.328891645156604 0.332539946595688 1 26 27 2009 NA 2009 2011 2010 2011 19.36 81.44 8.55 14.35 34.03 20.09 14.9
8M31353 0.0209784514878365 0.261567 0.252178056084944 0.255240817740818 2 26 26 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31356 0 0.0193574 0.338949893066155 0.337707520562058 2 27 27 NA 2009 2009 2011 2010 2011 20.42 82.2 8.55 14.85 39.2 NA NA
8M31360 0.0110872702226429 0.0207551 0.330503931873318 0.334512751224455 2 27 27 2009 NA 2009 2011 2010 2011 19.18 78.08 7.88 13.64 34.18 NA NA
8M31363 0.00792294703551505 0.0201066 0.338159655778867 0.334474278035547 2 27 27 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31365 0 4.58412e-05 0.344079969381093 0.342547695265231 2 27 26 2009 NA 2009 2010 2010 2010 19.45 78.38 8.28 13.99 30 NA NA
8M31367 0.00236798722889188 0.0106871 0.3348897679179 0.337004852153037 1 27 27 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31370 0 -0.0735364 0.361344249352076 0.363836593423882 2 27 27 2009 NA 2009 2011 2010 2011 19.77 80.75 7.97 14.28 37.24 NA NA
8M31372 0.00623294395401736 0.0224007 0.33424811843246 0.336047247416157 1 27 27 2009 NA 2009 2011 2010 2011 20.31 83.43 8.32 13.59 32.06 19.79 15.98
8M31374 0.0242921272926359 0.0315799 0.33164980377221 0.32737146567499 1.96666666666667 27 27 2009 NA 2009 2013 2010 2013 19.78 79.79 8.35 13.4 36.69 NA NA
8M31378 0 -0.139554 0.389253856403871 0.389392646326719 1 27 27 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31379 0.00234997265567056 0.0311572 0.33268467389617 0.332762726371363 2 27 27 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31382 0.00884467448005055 0.0155772 0.333791853803786 0.336853122652419 1.95454545454545 27 27 2009 NA 2009 2012 2010 2012 19.73 79.08 8.1 14.8 32.83 NA NA
8M31384 0.0132046384465316 0.0195421 0.33238871764277 0.333609020018229 1 27 23 NA 2009 2009 2015 2010 2015 NA NA NA NA NA NA NA
8M31385 0 -0.0421632 0.374982670387761 0.377648816573438 2 27 26 2009 NA 2009 2013 2010 2013 19.64 78.06 8.42 13.65 34.83 NA NA
8M31387 0.00718689649676672 -0.00201246 0.341587655492886 0.34027520151091 2 22 22 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31389 0.00249901920049619 0.00385589 0.341301995937472 0.340394312988042 2 22 22 2009 NA 2009 2012 2010 2012 NA NA NA NA NA NA NA
8M31390 0.00533945172952474 0.000370412 0.342830806254864 0.343694396424506 1 22 22 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31398 0.00441299108704941 0.0103541 0.341942685366312 0.337076374934567 2 27 27 2009 NA 2009 2011 2010 2011 18.73 76.97 8.16 14.18 33.94 NA NA
8M31407 0.0943390843327978 0.144435 0.309021028450256 0.305689602807681 1 38 27 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31420 0.0255182769760309 0.0418743 0.332447968723253 0.328243244383326 2 38 38 NA 2008 2009 2009 2009 2009 18.45 76.58 7.9 13.21 36.78 NA NA
8M31426 0 -0.0107267 0.346870185449358 0.347227297245567 1 26 26 2009 NA 2009 2014 2010 2014 19.02 79.72 8.2 13.06 30.45 19.99 14.25
8M31432 0 -0.00826834 0.349842470800527 0.347872124522408 1 26 26 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31433 0 -0.00332301 0.349639284012795 0.348388213404872 1 26 26 2009 NA 2009 2010 2010 2010 17.47 82.71 8.26 13.16 29.79 19.47 15.38
8M31436 0 -0.0471722 0.375275396331242 0.374363026950432 2 26 26 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31445 0.00690264227222359 0.00644277 0.34429613396642 0.338703675512931 1 27 27 2009 NA 2009 2010 2010 2010 18.35 80.66 8.22 13.55 29.05 21.05 17.77
8M31450 0 -0.128213 0.386682363507273 0.397524250625448 NA 27 27 2009 NA 2009 2012 2010 2012 NA NA NA NA NA NA NA
8M31452 0.0091778238417411 0.0111715 0.335052834400386 0.335167490483014 1 27 27 2009 NA 2009 2014 2010 2014 19.74 80.13 8 13.52 31.75 19.45 13.68
8M31453 0.00460592629175585 -0.000537413 0.343741546547127 0.342377598785476 1 27 27 NA 2009 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31463 0 -0.0360668 0.34889955982393 0.348331079017409 2 27 27 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31468 0 0.0226113 0.334870848708487 0.334568286734237 1 27 27 2009 NA 2009 2011 2010 2011 19.96 78.85 8.31 13.85 33 17.34 13.11
8M31476 0.0023242734677802 -0.00046691 0.340637912367148 0.341106272365134 2 27 27 2009 NA 2009 2013 2010 2013 18.64 78.78 8.2 13.34 35.91 NA NA
8M31480 0.00323110172341968 0.00517722 0.335588663232959 0.339635878017445 2 27 27 2009 NA 2009 2010 2010 2010 18.81 76.92 7.78 14.11 34.24 NA NA
8M31483 0 0.0112173 0.340202368518488 0.340521645149578 2 27 27 NA 2009 2009 2011 2010 2011 19.06 79.55 8.3 13.5 34.48 NA NA
8M31484 0.00246804025601245 0.0125664 0.338170019180914 0.339816894984882 1 27 27 NA 2009 2009 2011 2010 2011 20.02 82.37 8.29 13.53 32.93 19.49 16.05
8M31485 0.0081291964090222 0.0359142 0.333088426204694 0.335648812437752 1 27 27 NA 2008 2009 2011 2009 2011 19.9 80.93 7.79 14.27 28.8 18.93 14.52
8M31495 0 -0.0449374 0.370282777587213 0.37459113750571 2 26 26 2009 NA 2009 2011 2010 2011 18.23 80.21 8.35 13.56 33.57 NA NA
8M31496 0 -0.0151266 0.346796321596271 0.349428163911761 2 26 26 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31497 0.00220492692018899 0.010986 0.33493933211026 0.342290606645081 2 26 26 2009 NA 2009 2012 2010 2012 18.91 80.43 8.42 13.67 30.46 NA NA
8M31498 0 -0.0373285 0.362183901394595 0.362219319305183 2 26 26 2009 NA 2009 2012 2010 2012 NA NA NA NA NA NA NA
8M31508 0 0.0066314 0.341593809889375 0.338134656439595 1 27 27 NA 2009 2009 2012 2010 2012 19.96 82.5 8.97 14.75 34.2 19.5 16.22
8M31509 0 -0.0393284 0.36222813790996 0.363722181157549 2 27 26 NA 2009 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31511 0.0174884558613988 0.0243437 0.33069587927712 0.331156834459545 2 27 27 NA 2009 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31516 0.00466636474766644 0.0171631 0.336431934730648 0.335014336313038 1 22 22 NA 2009 2009 2010 2010 2010 19.45 82.5 8.13 13.55 35.3 19.88 16.88
8M31520 0.015062281998249 0.0232173 0.337003675861841 0.332537882301355 1 22 22 NA 2009 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31522 0.00911557081110069 0.00733545 0.341450353866028 0.337915795155523 1.88888888888889 22 22 NA 2009 2009 2013 2010 2013 19.66 76.94 8.52 13.13 32.55 NA NA
8M31524 0 -0.0106531 0.347565961465375 0.346765595231853 2 30 26 NA 2009 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31526 0.0144965937918152 0.030114 0.333149948040834 0.330091732219988 1 26 26 2009 NA 2009 2010 2010 2010 17.98 80.38 8.48 13.9 32.2 21.69 15.74
8M31527 0.124638328474973 0.144796 0.288183928374047 0.289285442829515 2 27 27 NA 2009 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31528 0.00516705619901906 0.0205028 0.333011825181336 0.335143693816399 1 27 26 NA 2009 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31532 0.00304429890680617 0.0118907 0.336890640481344 0.341037871483906 1 20 27 NA 2009 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31535 0.00506973596516629 0.0215814 0.336514037064034 0.337692138964348 2 20 20 2009 NA 2009 2011 2010 2011 NA NA NA NA NA NA NA
8M31536 0.00783427335956159 0.0169167 0.339811206757978 0.338298845899639 2 20 20 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31541 0.010653488481659 0.0233445 0.336703886254878 0.337695849425733 1 20 20 NA 2008 2009 2009 2009 2009 20.54 84.93 8.31 14.14 31 21.08 18.1
8M31542 0.020389479882761 0.0371819 0.336578827855869 0.327559934985778 2 28 28 NA 2009 2009 2011 2010 2011 18.67 75.64 8.6 13.18 31.51 NA NA
8M31543 0.00484430238291921 0.00786561 0.339042968642116 0.338819259821918 1 28 28 NA 2009 2009 2010 2010 2010 18.37 80.66 7.75 13.07 29.25 19.81 14.04
8M31544 0.00711303456032472 0.0277876 0.33803112586806 0.335617883639863 1 28 28 NA 2008 2009 2010 2009 2010 20.37 81.67 8.31 13.59 32.67 19.88 15.19
8M31545 0.0230922124246118 0.0473137 0.325250070735483 0.324452619711624 2 28 28 NA 2009 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31546 0.0408372229179914 0.048843 0.329326298925503 0.323888621612269 1 28 28 NA 2009 2009 2010 2010 2010 19 79.25 8.5 13.34 32.73 19.08 15.14
8M31547 0.0719695317599221 0.0838007 0.311429550756847 0.311648492731834 2 28 27 NA 2009 2009 2011 2010 2011 18.83 78.38 8.45 12.88 33 NA NA
8M31548 0.00539956225024319 0.0119625 0.336482368548132 0.336814687865882 1 28 28 NA 2009 2009 2011 2010 2011 19.35 83.38 7.91 13.17 31.5 19.32 14.08
8M31550 0.00229353500910403 -0.000831286 0.345966593435709 0.342248830051857 2 28 28 NA 2009 2009 2016 2010 2016 18.81 77.36 8.17 12.96 32.26 NA NA
8M31551 0.0886307164432936 0.139214 0.293504840940526 0.29238327160807 1 28 28 NA 2009 2009 2010 2010 2010 19.63 80.31 8.65 13.57 33.91 20.56 15.22
8M31552 0.00387463081329349 0.0203333 0.334816173829431 0.335432672013508 2 28 28 NA 2008 2009 2009 2009 2009 20.44 76.98 8.05 13.8 32.48 NA NA
8M31554 0.036781101838197 0.0870931 0.309967959537156 0.309411844308744 2 28 28 2009 NA 2009 2010 2010 2010 19.46 77.82 7.98 13.69 32.96 NA NA
8M31561 0.00258283943560604 0.00316298 0.339626097671992 0.341092834055838 2 27 27 NA 2009 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31562 0.108196204499949 0.124843 0.29702149301256 0.296953264239076 2 27 27 NA 2009 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31568 0.00956431732801903 0.0156488 0.341354861509917 0.335695843669316 2 27 27 2009 NA 2009 2010 2010 2010 NA NA NA NA NA NA NA
8M31581 0.00378995794668408 0.0268752 0.329525697389841 0.331483251969237 1 27 27 NA 2009 2009 2011 2010 2011 19.91 81.43 7.85 13.33 30.49 19.11 14.83
8M31583 0 0.0150374 0.33921639009305 0.336806668804104 1 27 27 NA 2009 2009 2012 2010 2012 20 81.88 8.37 14.01 33.28 20.46 16.57
